Protein Id,Gene Symbol,Description,Number of peptides,RAW sum signal-to-noise,,,,,,,,,,Normalized sum signal-to-noise,,,,,,,,,,"TMT relative abundance (scaled, i.e., sum across 11 channels for each protein=100)",,,,,,,,,,,,,
,,,,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5,,,,
,,,,126,127n,127c,128n,128c,129n,129c,130n,130c,131,126,127n,127c,128n,128c,129n,129c,130n,130c,131,126,127n,127c,128n,128c,129n,129c,130n,130c,131,,,,
sp|Q61550|RAD21_MOUSE,Rad21,RAD21_MOUSE Double-strand-break repair protein rad21 homolog,26,5084.5,5111.06,5417.03,4711.71,4618.08,4381.65,4538.92,4562.98,4973.44,3457.27,5165.65,5304.04,5417.03,4798.48,4819.97,4997.89,4831.92,5008.16,5097.13,4641.62,10.3144,10.5907,10.8163,9.58127,9.62418,9.97944,9.64805,9.99993,10.1776,9.26806,,,,
sp|Q01853|TERA_MOUSE,Vcp,TERA_MOUSE Transitional endoplasmic reticulum ATPase,149,32117.1,30168.1,32300.5,30722.7,29933.9,28793.1,30557.8,30309.2,32036.1,23432.1,32629.7,31307.1,32300.5,31288.6,31242.6,32842.6,32530.4,33266.3,32832.9,31459.2,10.1429,9.73179,10.0406,9.72601,9.71171,10.2091,10.112,10.3408,10.2061,9.77906,,,,
sp|Q3UMC0|SPAT5_MOUSE,Spata5,SPAT5_MOUSE Spermatogenesis-associated protein 5,13,2540.83,2517.72,2563.43,2301.1,2169.49,2468.07,2372.31,2314.96,2520.79,1707.76,2581.38,2612.79,2563.43,2343.48,2264.33,2815.18,2525.46,2540.82,2583.49,2292.79,10.2749,10.3999,10.2034,9.32798,9.01293,11.2055,10.0523,10.1135,10.2833,9.1262,,,,
sp|Q8VDC1|FYCO1_MOUSE,Fyco1,FYCO1_MOUSE FYVE and coiled-coil domain-containing protein 1,14,1977.06,1997.3,2079.62,1963.3,2083.85,1628.75,1628.23,1566.09,1977.61,1317.96,2008.61,2072.71,2079.62,1999.46,2174.95,1857.82,1733.34,1718.88,2026.79,1769.45,10.3315,10.6612,10.6967,10.2844,11.1871,9.55587,8.91561,8.84125,10.425,9.10133,,,,
sp|O88554|PARP2_MOUSE,Parp2,PARP2_MOUSE Poly [ADP-ribose] polymerase 2,2,429.715,410.157,484.715,346.132,378.564,308.182,337.059,309.172,404.812,243.193,436.573,425.643,484.715,352.507,395.114,351.525,358.818,339.336,414.88,326.502,11.2356,10.9543,12.4746,9.0721,10.1686,9.04684,9.23452,8.73313,10.6773,8.40285,,,,
sp|Q8K0E8|FIBB_MOUSE,Fgb,FIBB_MOUSE Fibrinogen beta chain,44,6465.31,6685.65,6593.96,6404.08,5806.5,6946.89,8186.94,6246.02,7326.74,5586.66,6568.49,6938.08,6593.96,6522.02,6060.35,7923.91,8715.45,6855.4,7508.96,7500.47,9.22708,9.74626,9.26286,9.16181,8.51327,11.1311,12.243,9.63012,10.5482,10.5363,,,,
tr|Q9CQ73|Q9CQ73_MOUSE,Pkp2,Q9CQ73_MOUSE Plakophilin 2,23,4485.11,4277.39,4437.19,4152.62,4207.79,4277.01,4691.54,4377.76,4733.08,3550.46,4556.69,4438.9,4437.19,4229.1,4391.74,4878.53,4994.4,4804.87,4850.8,4766.73,9.83127,9.57713,9.57344,9.12448,9.47538,10.5257,10.7756,10.3667,10.4658,10.2844,,,,
sp|Q9CYD3|CRTAP_MOUSE,Crtap,CRTAP_MOUSE Cartilage-associated protein,3,314.386,281.533,325.068,278.552,303.257,406.336,498.944,428.532,417.083,264.582,319.403,292.163,325.068,283.682,316.515,463.484,531.153,470.341,427.457,355.219,8.4398,7.72003,8.58949,7.49591,8.36349,12.247,14.035,12.4281,11.295,9.3862,,,,
sp|Q99JY4|TRABD_MOUSE,Trabd,TRABD_MOUSE TraB domain-containing protein,8,2154.05,2016.76,2145.94,2109.62,1999.61,1717.68,1836.21,1901.15,1982.53,1535.32,2188.43,2092.91,2145.94,2148.48,2087.03,1959.25,1954.75,2086.63,2031.83,2061.27,10.5433,10.0832,10.3386,10.3509,10.0548,9.43921,9.41752,10.0529,9.7889,9.93071,,,,
sp|P49718|MCM5_MOUSE,Mcm5,MCM5_MOUSE DNA replication licensing factor MCM5,38,7736.66,8034.5,8421.25,6733.62,6767.08,6558.28,6785.21,7241.91,7177.96,4707.29,7860.14,8337.86,8421.25,6857.63,7062.92,7480.65,7223.23,7948.45,7356.48,6319.85,10.4986,11.1367,11.2481,9.15958,9.43377,9.99172,9.64789,10.6166,9.82588,8.44128,,,,
sp|P63005|LIS1_MOUSE,Pafah1b1,LIS1_MOUSE Platelet-activating factor acetylhydrolase IB subunit alpha,32,6897.11,6615.59,7326.65,6584.24,6244.86,6301.1,6843.4,6897.64,7417.58,5605.39,7007.18,6865.38,7326.65,6705.5,6517.87,7187.3,7285.17,7570.6,7602.06,7525.62,9.78748,9.58941,10.2337,9.3661,9.10402,10.0391,10.1758,10.5744,10.6184,10.5116,,,,
sp|Q9D1Q6|ERP44_MOUSE,Erp44,ERP44_MOUSE Endoplasmic reticulum resident protein 44,26,8290.77,7663.95,7881.19,7411.09,7793.19,6770.1,6684.29,6652.13,7363.88,5680.63,8423.09,7953.32,7881.19,7547.58,8133.89,7722.25,7115.79,7301.13,7547.02,7626.63,10.9034,10.2953,10.2019,9.7701,10.529,9.9962,9.21116,9.45107,9.76937,9.87242,,,,
sp|A2AB59|RHG27_MOUSE,Arhgap27,RHG27_MOUSE Rho GTPase-activating protein 27,11,1859.2,1841.39,2014.83,1812.35,1880.71,1898.1,2310.13,2080.99,2034.51,1593.42,1888.87,1910.91,2014.83,1845.73,1962.93,2165.05,2459.26,2284.02,2085.11,2139.27,9.10037,9.20657,9.70723,8.8925,9.45717,10.431,11.8484,11.0041,10.0458,10.3068,,,,
sp|Q8CBY0|GATC_MOUSE,Gatc,"GATC_MOUSE Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial",1,339.032,316.226,352.564,306.322,279.243,286.341,285.241,259.798,321.363,227.005,344.443,328.166,352.564,311.964,291.451,326.612,303.655,285.145,329.355,304.769,10.8379,10.3258,11.0934,9.81597,9.17054,10.2769,9.55454,8.97211,10.3632,9.5896,,,,
sp|Q9Z0S1|BPNT1_MOUSE,Bpnt1,"BPNT1_MOUSE 3'(2'),5'-bisphosphate nucleotidase 1",22,6367.32,6049.33,6204.58,7102.09,6750.66,4960.05,5309.68,5286.29,6032.56,5053.58,6468.94,6277.74,6204.58,7232.89,7045.78,5657.63,5652.44,5802.04,6182.59,6784.77,10.218,9.91597,9.80041,11.4247,11.1291,8.93648,8.92827,9.16457,9.76568,10.7168,,,,
sp|Q9DB05|SNAA_MOUSE,Napa,SNAA_MOUSE Alpha-soluble NSF attachment protein,15,2652.53,2337.99,2672.11,2359.54,2484.69,2118.63,2310.23,1996.14,2553.17,1817.78,2694.86,2426.27,2672.11,2403,2593.31,2416.59,2459.37,2190.89,2616.67,2440.49,10.8168,9.73875,10.7255,9.64534,10.4092,9.69991,9.87159,8.79398,10.503,9.79584,,,,
sp|Q8R5A0|SMYD2_MOUSE,Smyd2,SMYD2_MOUSE N-lysine methyltransferase SMYD2,3,660.003,660.911,682.381,589.232,582.058,676.696,761.227,737.719,723.389,535.846,670.536,685.866,682.381,600.084,607.504,771.867,810.367,809.693,741.38,719.409,9.44539,9.66132,9.61224,8.45298,8.55749,10.8728,11.4151,11.4056,10.4433,10.1338,,,,
sp|Q6A0A2|LAR4B_MOUSE,Larp4b,LAR4B_MOUSE La-related protein 4B,8,1229.06,1218.03,1252.16,1090.52,1103.94,1183.63,1259.36,1223.27,1302.51,927.948,1248.68,1264.02,1252.16,1110.6,1152.2,1350.09,1340.66,1342.62,1334.9,1245.83,9.87739,9.99877,9.90495,8.7852,9.11421,10.6796,10.605,10.6205,10.5594,9.8549,,,,
sp|P56389|CDD_MOUSE,Cda,CDD_MOUSE Cytidine deaminase,5,409.211,392.738,397.791,469.662,481.49,820.638,1047.63,897.487,732.605,674.564,415.742,407.567,397.791,478.312,502.54,936.053,1115.26,985.049,750.826,905.647,6.02979,5.91123,5.76945,6.9373,7.28869,13.5762,16.1755,14.2869,10.8898,13.1352,,,,
sp|P35831|PTN12_MOUSE,Ptpn12,PTN12_MOUSE Tyrosine-protein phosphatase non-receptor type 12,6,1083.77,1087.5,1197.04,1096.22,1020.23,1218.38,1311.89,1303.09,1243.27,933.798,1101.06,1128.56,1197.04,1116.41,1064.83,1389.73,1396.58,1430.22,1274.19,1253.69,8.91382,9.1364,9.69083,9.03802,8.62049,11.2508,11.3062,11.5786,10.3154,10.1494,,,,
tr|Q62293|Q62293_MOUSE,Tgtp1,Q62293_MOUSE Interferon-gamma-inducible GTPase Ifggb5 protein,19,7770.78,6681.28,8127.71,5153.71,5994.21,4344.82,3710.4,3790.14,4960.7,2637,7894.79,6933.55,8127.71,5248.63,6256.26,4955.89,3949.93,4159.92,5084.08,3540.35,14.0599,12.348,14.4747,9.34733,11.1418,8.82598,7.03446,7.40843,9.05428,6.30504,,,,
sp|Q9R0M8|S35A2_MOUSE,Slc35a2,S35A2_MOUSE UDP-galactose translocator,1,14.395,22.8562,19.8244,14.6604,18.9301,14.9147,15.8997,16.1565,15.8059,13.7416,14.6247,23.7192,19.8244,14.9304,19.7577,17.0123,16.9261,17.7327,16.199,18.449,8.16221,13.238,11.0642,8.33284,11.027,9.49477,9.44664,9.89685,9.04086,10.2966,,,,
sp|Q9Z0X1|AIFM1_MOUSE,Aifm1,"AIFM1_MOUSE Apoptosis-inducing factor 1, mitochondrial",35,7432.36,7511.06,7934.89,7962.1,7567.33,6292.3,6792.93,7002.25,7389.89,5880.2,7550.98,7794.66,7934.89,8108.74,7898.16,7177.25,7231.44,7685.41,7573.68,7894.57,9.82563,10.1427,10.3252,10.5514,10.2774,9.33933,9.40984,10.0006,9.85518,10.2727,,,,
sp|Q8CJG0|AGO2_MOUSE,Ago2,AGO2_MOUSE Protein argonaute-2,11,2832.84,2727.04,2881.92,2949.91,2840.25,2844.32,3016.72,2922.15,3008.87,2374.38,2878.05,2830.01,2881.92,3004.24,2964.42,3244.35,3211.46,3207.24,3083.7,3187.77,9.43835,9.2808,9.45105,9.85218,9.72159,10.6396,10.5317,10.5179,10.1128,10.454,,,,
sp|Q8CJG1|AGO1_MOUSE,Ago1,AGO1_MOUSE Protein argonaute-1,5,731.295,694.994,780.543,649.89,667.172,672.587,730.445,713.661,706.036,550.065,742.966,721.235,780.543,661.859,696.339,767.18,777.598,783.288,723.595,738.499,10.0495,9.75552,10.5577,8.95239,9.41876,10.377,10.5179,10.5948,9.78744,9.98903,,,,
sp|Q8CJF9|AGO3_MOUSE,Ago3,AGO3_MOUSE Protein argonaute-3,5,717.827,667.357,709.979,656.468,733.417,615.467,684.026,602.768,658.807,542.036,729.283,692.554,709.979,668.558,765.481,702.027,728.183,661.576,675.192,727.72,10.329,9.80878,10.0556,9.46892,10.8417,9.94295,10.3134,9.37004,9.56288,10.3068,,,,
sp|O70579|PM34_MOUSE,Slc25a17,PM34_MOUSE Peroxisomal membrane protein PMP34,4,589.22,566.622,647.783,549.415,561.43,511.535,546.991,579.396,600.466,431.657,598.623,588.016,647.783,559.534,585.974,583.478,582.302,635.923,615.4,579.529,10.0162,9.8387,10.8387,9.36213,9.80453,9.76276,9.74309,10.6403,10.2969,9.6967,,,,
sp|Q9D7N3|RT09_MOUSE,Mrps9,"RT09_MOUSE 28S ribosomal protein S9, mitochondrial",11,1475.6,1497.94,1403.52,1268.71,1220.48,1478.01,1588.28,1607.3,1452.06,1106.4,1499.15,1554.49,1403.52,1292.08,1273.83,1685.88,1690.81,1764.11,1488.17,1485.41,9.90355,10.2692,9.27183,8.53564,8.41511,11.1372,11.1697,11.6539,9.83105,9.81282,,,,
sp|O35638|STAG2_MOUSE,Stag2,STAG2_MOUSE Cohesin subunit SA-2,28,5250.55,5030.17,5485.89,4868.76,4861.41,4528.5,4984.95,4889.54,5235.12,3587.73,5334.34,5220.09,5485.89,4958.43,5073.94,5165.4,5306.75,5366.58,5365.33,4816.77,10.2399,10.0206,10.5309,9.51832,9.74006,9.91562,10.187,10.3018,10.2994,9.24639,,,,
sp|Q9D3E6|STAG1_MOUSE,Stag1,STAG1_MOUSE Cohesin subunit SA-1,14,1467.32,1494.23,1560.35,1494.13,1436.24,1295.71,1431.18,1420.37,1533.01,1147.9,1490.74,1550.64,1560.35,1521.65,1499.03,1477.94,1523.56,1558.95,1571.14,1541.13,9.74647,10.1382,10.2016,9.9486,9.80072,9.66282,9.96111,10.1924,10.2722,10.0759,,,,
sp|P98197|AT11A_MOUSE,Atp11a,AT11A_MOUSE Probable phospholipid-transporting ATPase IH,1,54.101,56.8077,60.6623,43.523,47.9333,44.9158,40.935,26.9301,52.0749,26.1952,54.9645,58.9526,60.6623,44.3246,50.0288,51.2328,43.5775,29.5574,53.37,35.1689,11.4072,12.2349,12.5897,9.19904,10.3829,10.6328,9.04399,6.13429,11.0763,7.29888,,,,
sp|P62192|PRS4_MOUSE,Psmc1,PRS4_MOUSE 26S protease regulatory subunit 4,33,7089.99,6761.88,7405.66,6600.85,6623.45,6244.92,6591.85,6529,7067.92,4917.9,7203.14,7017.19,7405.66,6722.42,6913.01,7123.21,7017.38,7165.99,7243.7,6602.61,10.2297,9.96557,10.5173,9.54695,9.81762,10.1161,9.96585,10.1769,10.2873,9.3768,,,,
sp|P62196|PRS8_MOUSE,Psmc5,PRS8_MOUSE 26S protease regulatory subunit 8,31,5716.15,5593.74,5844.57,5669.04,5574.49,5068.9,5532.04,5336.14,5743.68,4242.42,5807.38,5804.94,5844.57,5773.45,5818.19,5781.8,5889.15,5856.75,5886.52,5695.73,9.98544,9.98124,10.0494,9.92709,10.004,9.94145,10.126,10.0703,10.1215,9.79347,,,,
sp|Q8BFQ8|PDDC1_MOUSE,Pddc1,PDDC1_MOUSE Parkinson disease 7 domain-containing protein 1,6,500.214,453.03,508.737,519.401,558.448,590.831,498.882,508.071,640.258,376.717,508.198,470.135,508.737,528.967,582.862,673.926,531.086,557.64,656.182,505.768,9.20064,8.51154,9.21041,9.57666,10.5524,12.2011,9.61503,10.0958,11.8798,9.15666,,,,
sp|Q63844|MK03_MOUSE,Mapk3,MK03_MOUSE Mitogen-activated protein kinase 3,16,3589.33,3530.7,3479.97,3751.37,3671.53,3327.23,3539.03,3487.96,3728.23,2919.84,3646.61,3664.01,3479.97,3820.46,3832.04,3795.18,3767.49,3828.26,3820.96,3920.08,9.70487,9.75118,9.26138,10.1675,10.1984,10.1003,10.0266,10.1883,10.1689,10.4327,,,,
sp|P63085|MK01_MOUSE,Mapk1,MK01_MOUSE Mitogen-activated protein kinase 1,29,6300.15,6420.66,6735.11,6584.75,6210.72,5791.36,6443.27,6611.38,6259.06,5065.62,6400.7,6663.09,6735.11,6706.03,6482.24,6605.87,6859.21,7256.41,6414.73,6800.94,9.56408,9.95615,10.0638,10.0203,9.68592,9.87065,10.2492,10.8427,9.58506,10.1621,,,,
sp|Q61083|M3K2_MOUSE,Map3k2,M3K2_MOUSE Mitogen-activated protein kinase kinase kinase 2,3,328.161,332.143,334.323,367.611,370.714,308.865,324.6,287.133,328.727,257.08,333.398,344.684,334.323,374.381,386.921,352.305,345.555,315.147,336.903,345.147,9.61145,9.9368,9.63809,10.7929,11.1544,10.1565,9.9619,9.08529,9.71247,9.95014,,,,
sp|P26618|PGFRA_MOUSE,Pdgfra,PGFRA_MOUSE Platelet-derived growth factor receptor alpha,6,2267.65,2346.77,2332.89,2307.33,2449.94,1760.05,2025.19,2254.19,2209.4,1710.21,2303.84,2435.38,2332.89,2349.82,2557.04,2007.59,2155.92,2474.12,2264.35,2296.07,9.9402,10.5077,10.0655,10.1386,11.0327,8.66199,9.30197,10.6749,9.76982,9.90666,,,,
sp|P05622|PGFRB_MOUSE,Pdgfrb,PGFRB_MOUSE Platelet-derived growth factor receptor beta,4,657.983,674.74,696.971,653.888,655.403,686.229,760.188,761.151,702.268,565.821,668.484,700.216,696.971,665.93,684.056,782.741,809.262,835.411,719.734,759.654,9.12923,9.56258,9.51826,9.09436,9.34189,10.6896,11.0518,11.4089,9.82913,10.3743,,,,
sp|Q99L47|F10A1_MOUSE,St13,F10A1_MOUSE Hsc70-interacting protein,15,4755.01,4437.36,4840.96,4321.34,4372.26,4044.04,4421.07,3993.92,4592.89,3261.76,4830.9,4604.9,4840.96,4400.92,4563.4,4612.8,4706.47,4383.58,4707.12,4379.14,10.4951,10.0041,10.5169,9.56095,9.91393,10.0212,10.2247,9.52328,10.2261,9.51362,,,,
sp|Q91WL0|ES8L3_MOUSE,Eps8l3,ES8L3_MOUSE Epidermal growth factor receptor kinase substrate 8-like protein 3,17,2982.54,3032.46,3240.14,3250.09,3208.81,3156.1,4123.42,3638.65,3431.69,2892.99,3030.14,3146.96,3240.14,3309.94,3349.09,3599.97,4389.6,3993.64,3517.03,3884.04,8.5451,8.87453,9.13732,9.33415,9.44455,10.152,12.3788,11.2622,9.91815,10.9531,,,,
sp|Q91WM1|STRBP_MOUSE,Strbp,STRBP_MOUSE Spermatid perinuclear RNA-binding protein,29,7109.85,7172.88,7841.72,7072.2,6834.06,5838.02,6121.5,6049.31,6726.05,4918.81,7223.32,7443.71,7841.72,7202.45,7132.83,6659.09,6516.67,6639.49,6893.34,6603.83,10.296,10.6102,11.1775,10.2663,10.167,9.49177,9.28877,9.46384,9.82566,9.41301,,,,
sp|Q9Z1X4|ILF3_MOUSE,Ilf3,ILF3_MOUSE Interleukin enhancer-binding factor 3,29,7260.92,7203.91,7925.24,6816.98,6742.05,6521.37,7111.75,7195.16,7169.63,5085.25,7376.8,7475.91,7925.24,6942.53,7036.79,7438.55,7570.84,7897.14,7347.95,6827.29,9.99039,10.1246,10.7331,9.40225,9.52991,10.074,10.2532,10.6951,9.9513,9.24617,,,,
sp|Q3V300|KIF22_MOUSE,Kif22,KIF22_MOUSE Kinesin-like protein KIF22,4,398.353,386.9,429.062,387.679,386.429,383.982,342.596,303.754,450.866,247.649,404.711,401.508,429.062,394.819,403.322,437.986,364.712,333.389,462.08,332.486,10.2095,10.1287,10.8238,9.95992,10.1744,11.0489,9.20042,8.41026,11.6567,8.38747,,,,
sp|O35598|ADA10_MOUSE,Adam10,ADA10_MOUSE Disintegrin and metalloproteinase domain-containing protein 10,13,2615.46,2574.6,2805.2,2590.89,2459.21,2507.55,2752.14,2622.92,2870.39,2154.97,2657.2,2671.81,2805.2,2638.6,2566.72,2860.21,2929.8,2878.82,2941.78,2893.19,9.5434,9.59586,10.0749,9.47661,9.21844,10.2725,10.5224,10.3394,10.5655,10.391,,,,
sp|Q60992|VAV2_MOUSE,Vav2,VAV2_MOUSE Guanine nucleotide exchange factor VAV2,2,97.7763,102.942,98.6738,111.921,102.838,86.0495,87.4587,87.9307,91.511,76.6784,99.3368,106.829,98.6738,113.982,107.334,98.1516,93.1046,96.5095,93.7869,102.946,9.82896,10.5703,9.76336,11.278,10.6202,9.71169,9.21231,9.54921,9.27983,10.1861,,,,
sp|Q64430|ATP7A_MOUSE,Atp7a,ATP7A_MOUSE Copper-transporting ATPase 1,19,3951.06,4197.72,4233.74,3840.54,3722.57,4535.92,5102.21,4888.65,4590.8,3675.89,4014.12,4356.22,4233.74,3911.27,3885.31,5173.86,5431.58,5365.6,4704.98,4935.13,8.7241,9.46761,9.20143,8.50058,8.44416,11.2446,11.8048,11.6614,10.2256,10.7258,,,,
tr|Q8C5X1|Q8C5X1_MOUSE,4931406P16Rik,Q8C5X1_MOUSE Protein 4931406P16Rik,1,80.3635,86.514,97.6434,91.0565,81.8177,101.969,130.803,122.624,109.118,76.7659,81.6461,89.7805,97.6434,92.7336,85.3946,116.311,139.246,134.588,111.831,103.063,7.75928,8.53234,9.2796,8.81298,8.11552,11.0536,13.2334,12.7906,10.628,9.79469,,,,
sp|Q9CQE9|FWCH2_MOUSE,Flywch2,FWCH2_MOUSE FLYWCH family member 2,1,227.725,206.152,248.385,177.807,198.078,172.843,204.359,173.566,211.835,144.715,231.36,213.936,248.385,181.081,206.738,197.152,217.551,190.5,217.103,194.289,11.0271,10.1967,11.8386,8.63075,9.85359,9.3967,10.369,9.07965,10.3476,9.26028,,,,
sp|O88455|DHCR7_MOUSE,Dhcr7,DHCR7_MOUSE 7-dehydrocholesterol reductase,4,736.207,695.447,640.258,719.147,694.179,753.325,744.559,606.644,751.365,575.127,747.957,721.706,640.258,732.392,724.527,859.273,792.623,665.83,770.052,772.147,10.0711,9.71763,8.62095,9.86152,9.75562,11.57,10.6725,8.96528,10.3686,10.3968,,,,
sp|Q7TN05|AP1S3_MOUSE,Ap1s3,AP1S3_MOUSE AP-1 complex subunit sigma-3,1,415.769,418.129,438.913,495.571,489.209,447.545,479.145,503.141,538.093,436.808,422.404,433.917,438.913,504.698,510.596,510.488,510.075,552.229,551.476,586.445,8.41235,8.64162,8.74112,10.0513,10.1687,10.1666,10.1584,10.9979,10.9829,11.6793,,,,
sp|O08746|MATN2_MOUSE,Matn2,MATN2_MOUSE Matrilin-2,3,382.17,402.644,394.584,460.25,523.243,259.07,322.266,383.611,380.559,310.945,388.269,417.847,394.584,468.727,546.118,295.506,343.069,421.037,390.024,417.464,9.51023,10.2347,9.66491,11.481,13.3766,7.2381,8.40312,10.3129,9.55322,10.2253,,,,
sp|O88958|GNPI1_MOUSE,Gnpda1,GNPI1_MOUSE Glucosamine-6-phosphate isomerase 1,7,766.819,719.309,752.856,874.692,824.368,576.814,589.746,556.458,653.854,523.842,779.057,746.469,752.856,890.801,860.407,657.938,627.817,610.747,670.116,703.294,10.6727,10.2263,10.3138,12.2036,11.7872,9.01346,8.60082,8.36697,9.1803,9.63482,,,,
sp|Q9CRC9|GNPI2_MOUSE,Gnpda2,GNPI2_MOUSE Glucosamine-6-phosphate isomerase 2,4,516.32,554.333,516.996,648.218,648.044,469.438,433.237,396.577,403.028,331.648,524.56,575.263,516.996,660.157,676.375,535.46,461.205,435.269,413.051,445.26,10.0038,10.9708,9.85956,12.5898,12.8991,10.2117,8.79558,8.30096,7.87726,8.49151,,,,
sp|Q80V62|FACD2_MOUSE,Fancd2,FACD2_MOUSE Fanconi anemia group D2 protein homolog,1,249.36,260.42,249.27,223.145,264.662,247.152,303.625,304.968,266.677,183.461,253.34,270.253,249.27,227.254,276.233,281.912,323.225,334.721,273.31,246.308,9.26009,9.87829,9.11131,8.30661,10.0969,10.3044,11.8145,12.2347,9.99003,9.00307,,,,
sp|P54227|STMN1_MOUSE,Stmn1,STMN1_MOUSE Stathmin,6,1145.31,1342.24,1338.44,1122.88,1076.15,1003.99,883.117,972.013,1069.9,698.999,1163.59,1392.92,1338.44,1143.56,1123.19,1145.2,940.126,1066.85,1096.51,938.453,10.2529,12.2737,11.7937,10.0765,9.89699,10.0909,8.28389,9.40047,9.66188,8.26915,,,,
sp|Q3UHC7|DAB2P_MOUSE,Dab2ip,DAB2P_MOUSE Disabled homolog 2-interacting protein,15,2174.89,2206.63,2274.94,2253.97,2109.56,1899.09,2040.33,2026.27,2171.56,1680.08,2209.6,2289.94,2274.94,2295.48,2201.79,2166.18,2172.04,2223.96,2225.56,2255.62,9.9018,10.2619,10.1946,10.2867,9.86679,9.70723,9.73349,9.96615,9.97335,10.108,,,,
sp|Q05CL8|LARP7_MOUSE,Larp7,LARP7_MOUSE La-related protein 7,10,2854.82,2846.67,3093.11,2441.15,2437.36,2595.19,2772.62,2845.79,2737.33,2151.84,2900.38,2954.15,3093.11,2486.11,2543.92,2960.18,2951.6,3123.43,2805.41,2889,10.1033,10.2906,10.7746,8.6602,8.86158,10.3116,10.2817,10.8803,9.77245,10.0636,,,,
sp|Q9D0C4|TRM5_MOUSE,Trmt5,TRM5_MOUSE tRNA (guanine(37)-N1)-methyltransferase,10,1966.85,2097.17,2155.28,1868.56,1921.78,1890.97,2028.73,2079.57,2042.23,1456.63,1998.24,2176.35,2155.28,1902.97,2005.79,2156.92,2159.69,2282.46,2093.02,1955.63,9.56719,10.42,10.3191,9.1111,9.60336,10.3269,10.3402,10.928,10.021,9.36318,,,,
sp|Q9R0A1|CLCN2_MOUSE,Clcn2,CLCN2_MOUSE Chloride channel protein 2,8,1245.96,1100.47,1183.37,1777.47,1511.31,1014.98,969.588,961.17,1454.43,1329.2,1265.84,1142.02,1183.37,1810.21,1577.39,1157.72,1032.18,1054.94,1490.6,1784.54,9.37743,8.46018,8.76647,13.4101,11.6854,8.57647,7.64644,7.81509,11.0425,13.22,,,,
sp|Q3UMB9|WASH7_MOUSE,Kiaa1033,WASH7_MOUSE WASH complex subunit 7,19,3183.02,2941.92,3281.35,3099.59,3125.19,2921.75,3173.25,2972.51,3221.16,2476.72,3233.82,3053,3281.35,3156.68,3261.81,3332.67,3378.09,3262.52,3301.28,3325.16,9.92384,9.36895,10.0697,9.6871,10.0097,10.2272,10.3666,10.0119,10.1308,10.2041,,,,
tr|G3X8Y3|G3X8Y3_MOUSE,Naa15,"G3X8Y3_MOUSE N-alpha-acetyltransferase 15, NatA auxiliary subunit",35,8421.29,7826.71,8341.43,7476.63,7296.03,7354.12,7863.05,7183.88,8103.76,5658.54,8555.69,8122.23,8341.43,7614.33,7614.99,8388.42,8370.64,7884.76,8305.3,7596.97,10.5894,10.0529,10.3242,9.42429,9.4251,10.3824,10.3604,9.75899,10.2795,9.40281,,,,
sp|Q9DBB4|NAA16_MOUSE,Naa16,"NAA16_MOUSE N-alpha-acetyltransferase 16, NatA auxiliary subunit",9,1862.29,1746,1885.16,1730.73,1695.71,1740.05,1838.01,1836.45,1884.74,1269.9,1892.01,1811.92,1885.16,1762.61,1769.84,1984.77,1956.67,2015.61,1931.61,1704.93,10.1095,9.6816,10.0729,9.41808,9.45673,10.6052,10.455,10.77,10.3211,9.10989,,,,
sp|Q9JJ78|TOPK_MOUSE,Pbk,TOPK_MOUSE Lymphokine-activated killer T-cell-originated protein kinase,7,1657.48,1828.27,1787.99,1455,1461.72,1516.3,1513.64,1542.01,1625.89,1004.38,1683.93,1897.3,1787.99,1481.8,1525.62,1729.56,1611.36,1692.46,1666.33,1348.45,10.2524,11.5515,10.8859,9.02171,9.28854,10.5302,9.81051,10.3043,10.1452,8.20982,,,,
sp|O70310|NMT1_MOUSE,Nmt1,NMT1_MOUSE Glycylpeptide N-tetradecanoyltransferase 1,14,5213.72,4665.13,4919.93,4363.46,4583.16,4371.64,4800.17,4194.64,4448.29,3181.68,5296.92,4841.27,4919.93,4443.83,4783.52,4986.47,5110.04,4603.88,4558.93,4271.62,11.0776,10.1247,10.2892,9.29352,10.0039,10.4284,10.6868,9.62824,9.53423,8.93338,,,,
sp|O70311|NMT2_MOUSE,Nmt2,NMT2_MOUSE Glycylpeptide N-tetradecanoyltransferase 2,9,1691.49,1661.55,1703.49,1416.57,1509.52,1801.46,1950.03,1843.78,1775.95,1327.83,1718.49,1724.28,1703.49,1442.66,1575.51,2054.82,2075.91,2023.66,1820.12,1782.7,9.58889,9.62123,9.50523,8.04981,8.79109,11.4656,11.5833,11.2917,10.156,9.94718,,,,
tr|F8VQC1|F8VQC1_MOUSE,Srp72,F8VQC1_MOUSE Signal recognition particle subunit SRP72,21,3950.67,3854.13,4007.58,3976.61,3822.99,3491.06,3596.28,3609.24,3946.78,2941.05,4013.72,3999.65,4007.58,4049.84,3990.12,3982.05,3828.44,3961.37,4044.94,3948.56,10.0781,10.0427,10.0627,10.1688,10.0188,9.99856,9.61285,9.94662,10.1565,9.91445,,,,
